DASYLab 2016 - 2016
Schaltbildname : PreIma-2018
Aufgenommen am : 05.09.2018, 10:18:11
Blocklaenge    : 1
Delta          : 0.08 sec.
Kanalzahl      : 97
> Aktuelle Config.: Federtyp_03.TypCfg
> Typ der Feder: 3
> Faktor nach FFT: 100000,00
> Faktor nach Integr.: 100,00
Datum Uhrzeit;Schreiben 0/0 [V];Schreiben 0/1 [V];Schreiben 0/2 [V];Schreiben 0/3 [V];Schreiben 0/4 [V];Schreiben 0/5 [V];Schreiben 0/6 [V];Schreiben 0/7 [V];Schreiben 0/8 [V];Schreiben 0/9 [V];Schreiben 0/10 [V];Schreiben 0/11 [V];Schreiben 0/12 [V];Schreiben 0/13 [V];Schreiben 0/14 [V];Schreiben 0/15 [V];Schreiben 1/0 [V];Schreiben 1/1 [V];Schreiben 1/2 [V];Schreiben 1/3 [V];Schreiben 1/4 [V];Schreiben 1/5 [V];Schreiben 1/6 [V];Schreiben 1/7 [V];Schreiben 1/8 [V];Schreiben 1/9 [V];Schreiben 1/10 [V];Schreiben 1/11 [V];Schreiben 1/12 [V];Schreiben 1/13 [V];Schreiben 1/14 [V];Schreiben 1/15 [V];Schreiben 2/0 [V];Schreiben 2/1 [V];Schreiben 2/2 [V];Schreiben 2/3 [V];Schreiben 2/4 [V];Schreiben 2/5 [V];Schreiben 2/6 [V];Schreiben 2/7 [V];Schreiben 2/8 [V];Schreiben 2/9 [V];Schreiben 2/10 [V];Schreiben 2/11 [V];Schreiben 2/12 [V];Schreiben 2/13 [V];Schreiben 2/14 [V];Schreiben 2/15 [V];Schreiben 3/0 [V];Schreiben 3/1 [V];Schreiben 3/2 [V];Schreiben 3/3 [V];Schreiben 3/4 [V];Schreiben 3/5 [V];Schreiben 3/6 [V];Schreiben 3/7 [V];Schreiben 3/8 [V];Schreiben 3/9 [V];Schreiben 3/10 [V];Schreiben 3/11 [V];Schreiben 3/12 [V];Schreiben 3/13 [V];Schreiben 3/14 [V];Schreiben 3/15 [V];Schreiben 4/0 [V];Schreiben 4/1 [V];Schreiben 4/2 [V];Schreiben 4/3 [V];Schreiben 4/4 [V];Schreiben 4/5 [V];Schreiben 4/6 [V];Schreiben 4/7 [V];Schreiben 4/8 [V];Schreiben 4/9 [V];Schreiben 4/10 [V];Schreiben 4/11 [V];Schreiben 4/12 [V];Schreiben 4/13 [V];Schreiben 4/14 [V];Schreiben 4/15 [V];Schreiben 5/0 [V];Schreiben 5/1 [V];Schreiben 5/2 [V];Schreiben 5/3 [V];Schreiben 5/4 [V];Schreiben 5/5 [V];Schreiben 5/6 [V];Schreiben 5/7 [V];Schreiben 5/8 [V];Schreiben 5/9 [V];Schreiben 5/10 [V];Schreiben 5/11 [V];Schreiben 5/12 [V];Schreiben 5/13 [V];Schreiben 5/14 [V];Schreiben 5/15 [V];Schreiben 6/0 [V];
05.09.2018 10:18:11,00;4,881882;4,881882;2,438834;2,829901;1,936579;1,936579;1,093813;1,023162;937,500000;937,500000;1212,500000;7862,500000;3,872859;1,178864;0,838513;0,550881;10,597133;10,597133;4,360042;0,895318;6,116307;6,116307;1,643801;0,441920;887,500000;887,500000;1191,666667;7895,833333;5,175185;1,942915;1,414290;0,252282;1,302326;9,048044;0,764051;3,121779;0,575777;2,252803;0,298599;0,803163;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 10:18:25,00;49,993103;49,993103;12,630606;2,418241;23,283606;23,283606;7,337044;1,152916;937,500000;937,500000;1033,333333;7975,000000;12,689397;6,843513;3,290010;0,458191;38,371317;33,370215;38,371317;1,058360;19,859802;19,859802;12,849037;0,482121;987,500000;987,500000;1108,333333;7941,666667;15,343471;7,033231;5,867680;0,299143;2,654074;28,032869;0,189718;13,876744;2,577670;9,157690;0,159048;0,757334;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 10:18:37,00;6,907750;6,907750;2,241235;1,928921;2,789696;2,789696;1,014095;1,128482;933,333333;933,333333;1129,166667;7950,000000;3,972379;1,328439;0,712204;0,413198;18,912793;18,912793;8,102019;0,926658;7,283451;7,283451;5,382501;0,474573;866,666667;866,666667;1129,166667;7887,500000;8,055417;3,691024;2,687833;0,314977;4,083038;12,027795;2,362585;5,019462;1,975629;3,400037;0,098221;0,728175;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 10:18:50,00;25,572153;25,572153;6,037426;0,458939;9,197686;9,197686;2,006275;0,171492;925,000000;925,000000;1145,833333;7812,500000;8,479541;5,802590;1,429145;0,156189;16,041950;16,041950;10,418062;2,035189;7,977071;7,977071;3,420034;0,786353;933,333333;933,333333;1033,333333;7875,000000;8,514123;3,037516;2,968819;0,410609;0,034582;16,993665;2,765074;8,840106;1,539675;4,397964;0,254420;0,566798;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 10:19:02,00;21,699864;21,699864;6,151548;0,466990;8,243554;8,243554;2,333007;0,327692;912,500000;912,500000;1016,666667;7891,666667;7,464341;4,936766;1,437952;0,203959;21,299757;21,299757;18,346505;0,937905;8,974055;8,974055;8,628902;0,289552;937,500000;937,500000;1091,666667;7750,000000;8,394133;3,306799;3,248452;0,258180;0,929792;15,858474;1,629967;8,243565;1,810500;4,686404;0,054221;0,462139;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 10:19:15,00;22,535208;22,535208;9,047931;1,613707;8,281157;8,281157;4,041561;0,732911;887,500000;887,500000;1095,833333;7983,333333;8,193191;4,004805;2,071321;0,583119;15,996918;15,996918;7,269496;0,949664;11,716929;11,716929;3,368080;0,304692;887,500000;887,500000;1187,500000;7875,000000;7,653842;4,147426;2,122884;0,277183;0,539349;15,847032;0,142621;8,152231;0,051562;4,194205;0,305936;0,860303;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 10:19:27,00;6,243174;6,243174;3,885818;0,555896;2,715171;2,715171;1,668174;0,254981;904,166667;904,166667;1125,000000;7875,000000;2,881436;1,129555;0,892630;0,156798;6,331847;3,475690;6,331847;0,479874;2,371728;2,140915;2,371728;0,210954;1062,500000;1000,000000;1062,500000;7800,000000;3,256177;1,157707;1,187480;0,137710;0,374741;6,137613;0,028151;2,287262;0,294851;2,080110;0,019088;0,294508;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 10:19:40,00;11,939073;11,939073;1,090828;1,022452;3,052621;3,052621;0,553060;0,706876;900,000000;900,000000;1016,666667;7820,833333;3,542483;1,905688;0,475346;0,346644;26,001135;26,001135;12,450064;0,940469;10,081955;10,081955;7,630079;0,597776;866,666667;866,666667;1129,166667;7945,833333;9,592115;4,275915;3,256461;0,305502;6,049632;13,134598;2,370227;6,181603;2,781116;3,731807;0,041141;0,652146;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 10:19:52,00;14,375686;14,375686;10,289625;1,239190;5,000003;5,000003;4,169675;0,421552;900,000000;900,000000;1050,000000;7970,833333;5,975054;2,417494;2,105801;0,306498;18,927553;18,927553;16,854859;1,245496;7,606915;7,606915;5,854154;0,560896;895,833333;895,833333;1125,000000;7958,333333;8,950054;3,835198;3,595401;0,289216;2,975001;14,925108;1,417704;6,252693;1,489600;5,701202;0,017282;0,595715;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 10:20:05,00;5,385349;5,385349;2,627910;1,120843;2,806185;2,806185;1,003329;0,464784;904,166667;904,166667;1058,333333;7887,500000;3,314091;1,380433;0,700013;0,307577;13,511852;13,511852;8,204223;1,094675;5,256771;5,256771;3,539520;0,627711;941,666667;941,666667;1025,000000;7854,166667;6,004813;2,914593;1,607364;0,255738;2,690722;9,318903;1,534159;4,295026;0,907350;2,307377;0,051839;0,563314;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
