DASYLab 2016 - 2016
Schaltbildname : PreIma-2018
Aufgenommen am : 06.09.2018, 08:59:58
Blocklaenge    : 1
Delta          : 0.08 sec.
Kanalzahl      : 97
> Aktuelle Config.: Federtyp_02.TypCfg
> Typ der Feder: 2
> Faktor nach FFT: 100000,00
> Faktor nach Integr.: 100,00
Datum Uhrzeit;Schreiben 0/0 [V];Schreiben 0/1 [V];Schreiben 0/2 [V];Schreiben 0/3 [V];Schreiben 0/4 [V];Schreiben 0/5 [V];Schreiben 0/6 [V];Schreiben 0/7 [V];Schreiben 0/8 [V];Schreiben 0/9 [V];Schreiben 0/10 [V];Schreiben 0/11 [V];Schreiben 0/12 [V];Schreiben 0/13 [V];Schreiben 0/14 [V];Schreiben 0/15 [V];Schreiben 1/0 [V];Schreiben 1/1 [V];Schreiben 1/2 [V];Schreiben 1/3 [V];Schreiben 1/4 [V];Schreiben 1/5 [V];Schreiben 1/6 [V];Schreiben 1/7 [V];Schreiben 1/8 [V];Schreiben 1/9 [V];Schreiben 1/10 [V];Schreiben 1/11 [V];Schreiben 1/12 [V];Schreiben 1/13 [V];Schreiben 1/14 [V];Schreiben 1/15 [V];Schreiben 2/0 [V];Schreiben 2/1 [V];Schreiben 2/2 [V];Schreiben 2/3 [V];Schreiben 2/4 [V];Schreiben 2/5 [V];Schreiben 2/6 [V];Schreiben 2/7 [V];Schreiben 2/8 [V];Schreiben 2/9 [V];Schreiben 2/10 [V];Schreiben 2/11 [V];Schreiben 2/12 [V];Schreiben 2/13 [V];Schreiben 2/14 [V];Schreiben 2/15 [V];Schreiben 3/0 [V];Schreiben 3/1 [V];Schreiben 3/2 [V];Schreiben 3/3 [V];Schreiben 3/4 [V];Schreiben 3/5 [V];Schreiben 3/6 [V];Schreiben 3/7 [V];Schreiben 3/8 [V];Schreiben 3/9 [V];Schreiben 3/10 [V];Schreiben 3/11 [V];Schreiben 3/12 [V];Schreiben 3/13 [V];Schreiben 3/14 [V];Schreiben 3/15 [V];Schreiben 4/0 [V];Schreiben 4/1 [V];Schreiben 4/2 [V];Schreiben 4/3 [V];Schreiben 4/4 [V];Schreiben 4/5 [V];Schreiben 4/6 [V];Schreiben 4/7 [V];Schreiben 4/8 [V];Schreiben 4/9 [V];Schreiben 4/10 [V];Schreiben 4/11 [V];Schreiben 4/12 [V];Schreiben 4/13 [V];Schreiben 4/14 [V];Schreiben 4/15 [V];Schreiben 5/0 [V];Schreiben 5/1 [V];Schreiben 5/2 [V];Schreiben 5/3 [V];Schreiben 5/4 [V];Schreiben 5/5 [V];Schreiben 5/6 [V];Schreiben 5/7 [V];Schreiben 5/8 [V];Schreiben 5/9 [V];Schreiben 5/10 [V];Schreiben 5/11 [V];Schreiben 5/12 [V];Schreiben 5/13 [V];Schreiben 5/14 [V];Schreiben 5/15 [V];Schreiben 6/0 [V];
06.09.2018 08:59:58,00;27,204607;25,109568;27,204607;1,769008;13,099299;10,612162;13,099299;0,661881;1100,000000;850,000000;1100,000000;7887,500000;10,675540;4,209310;3,721598;0,435664;18,854545;16,176473;18,854545;0,680592;10,151451;10,151451;6,470306;0,281927;762,500000;762,500000;1141,666667;7729,166667;10,714168;4,224364;3,924462;0,271379;0,038628;21,389708;0,015054;8,433675;0,202864;7,646060;0,164285;0,707043;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
06.09.2018 09:00:10,00;21,301531;21,301531;8,397352;1,013535;7,629338;7,629338;3,416251;0,392478;850,000000;850,000000;1129,166667;7887,500000;8,946396;4,375498;2,093879;0,262074;42,273904;42,273904;42,169592;19,215638;21,475402;21,475402;20,273941;7,743011;854,166667;854,166667;1145,833333;7970,833333;51,809308;7,999251;12,826189;6,301893;42,862912;60,755704;3,623753;12,374748;10,732310;14,920069;6,039818;6,563967;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;
06.09.2018 09:00:54,00;39,499503;23,137797;39,499503;1,064536;11,216681;7,288795;11,216681;0,514643;1120,833333;775,000000;1120,833333;7891,666667;14,282749;5,453887;6,847525;0,251946;25,344024;25,344024;18,138230;0,981848;10,519993;10,519993;8,491858;0,613417;841,666667;841,666667;1129,166667;7854,166667;10,038345;3,793931;3,801321;0,327093;4,244404;24,321095;1,659956;9,247818;3,046204;10,648847;0,075147;0,579039;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
06.09.2018 09:01:06,00;38,032633;26,005094;38,032633;3,146651;20,972148;13,391409;20,972148;1,492245;1075,000000;845,833333;1075,000000;7950,000000;17,765929;3,866291;9,123269;0,735703;86,743544;81,855310;86,743544;0,702109;55,255205;36,763932;55,255205;0,374236;1120,833333;833,333333;1120,833333;7950,000000;41,449987;16,037087;20,583694;0,220617;23,684059;59,215916;12,170797;19,903378;11,460425;29,706963;0,515086;0,956320;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;
06.09.2018 09:01:18,00;51,884153;51,884153;21,979040;1,356752;31,741150;31,741150;9,325900;0,778896;841,666667;841,666667;1116,666667;7825,000000;12,514046;6,510539;3,614376;0,351107;31,264137;31,264137;15,158388;0,693914;14,822455;14,822455;8,333328;0,281030;858,333333;858,333333;1062,500000;7841,666667;10,475878;4,672967;3,599061;0,224904;2,038168;22,989924;1,837571;11,183506;0,015316;7,213437;0,126203;0,576012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
06.09.2018 09:01:30,00;22,020359;15,389623;22,020359;5,350192;11,691285;7,019554;11,691285;3,556919;1104,166667;875,000000;1104,166667;7975,000000;12,624462;2,620709;5,180177;1,448024;24,405168;24,405168;17,329945;1,537954;12,009515;12,009515;9,736292;0,647060;816,666667;816,666667;1091,666667;7712,500000;13,194657;5,415390;4,897162;0,524219;0,570195;25,819118;2,794681;8,036099;0,283015;10,077339;0,923805;1,972244;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
06.09.2018 09:01:42,00;24,595894;14,337564;24,595894;2,020257;14,847838;7,241758;14,847838;0,767343;1075,000000;829,166667;1075,000000;7945,833333;8,937777;2,662020;3,248238;0,467841;15,337054;15,337054;5,281466;1,169538;4,933994;4,933994;1,751534;0,383580;879,166667;879,166667;1179,166667;7854,166667;6,139405;2,501374;1,444939;0,395105;2,798372;15,077182;0,160646;5,163395;1,803298;4,693177;0,072736;0,862946;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
06.09.2018 09:01:54,00;91,015371;75,463744;91,015371;13,957083;48,944668;48,944668;40,924498;6,092993;816,666667;816,666667;1083,333333;7983,333333;42,590201;10,750455;13,822144;3,321072;75,571748;39,323836;75,571748;0,785234;30,945995;16,731550;30,945995;0,401645;1150,000000;837,500000;1150,000000;7958,333333;23,920912;9,384013;11,687368;0,211851;18,669289;66,511113;1,366442;20,134468;2,134776;25,509513;3,109221;3,532924;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;
06.09.2018 09:02:06,00;88,173460;47,057284;88,173460;1,268133;44,380342;17,614602;44,380342;0,527637;1150,000000;804,166667;1150,000000;7966,666667;41,017885;9,583394;23,268676;0,433180;404,892203;357,206089;404,892203;48,608822;194,713841;154,934469;194,713841;19,933187;1266,666667;845,833333;1266,666667;7908,333333;270,760161;51,185805;101,971740;16,337780;229,742276;311,778046;41,602411;60,769199;78,703064;125,240416;15,904600;16,770960;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00;
06.09.2018 09:02:18,00;31,238739;31,238739;10,580062;1,513651;12,574539;12,574539;4,970870;0,744977;850,000000;850,000000;1041,666667;7979,166667;10,413672;4,760485;2,945508;0,336904;15,740936;15,740936;7,886112;1,638789;7,706660;7,706660;4,787236;0,571544;829,166667;829,166667;1154,166667;7945,833333;6,873968;2,130477;2,440006;0,339114;3,539705;17,287640;2,630008;6,890963;0,505502;5,385513;0,002210;0,676017;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
