DASYLab 2016 - 2016
Schaltbildname : PreIma-2018
Aufgenommen am : 05.09.2018, 10:18:11
Blocklaenge    : 1
Delta          : 0.08 sec.
Kanalzahl      : 97
> Aktuelle Config.: Federtyp_03.TypCfg
> Typ der Feder: 3
> Faktor nach FFT: 100000,00
> Faktor nach Integr.: 100,00
Datum Uhrzeit;Schreiben 0/0 [V];Schreiben 0/1 [V];Schreiben 0/2 [V];Schreiben 0/3 [V];Schreiben 0/4 [V];Schreiben 0/5 [V];Schreiben 0/6 [V];Schreiben 0/7 [V];Schreiben 0/8 [V];Schreiben 0/9 [V];Schreiben 0/10 [V];Schreiben 0/11 [V];Schreiben 0/12 [V];Schreiben 0/13 [V];Schreiben 0/14 [V];Schreiben 0/15 [V];Schreiben 1/0 [V];Schreiben 1/1 [V];Schreiben 1/2 [V];Schreiben 1/3 [V];Schreiben 1/4 [V];Schreiben 1/5 [V];Schreiben 1/6 [V];Schreiben 1/7 [V];Schreiben 1/8 [V];Schreiben 1/9 [V];Schreiben 1/10 [V];Schreiben 1/11 [V];Schreiben 1/12 [V];Schreiben 1/13 [V];Schreiben 1/14 [V];Schreiben 1/15 [V];Schreiben 2/0 [V];Schreiben 2/1 [V];Schreiben 2/2 [V];Schreiben 2/3 [V];Schreiben 2/4 [V];Schreiben 2/5 [V];Schreiben 2/6 [V];Schreiben 2/7 [V];Schreiben 2/8 [V];Schreiben 2/9 [V];Schreiben 2/10 [V];Schreiben 2/11 [V];Schreiben 2/12 [V];Schreiben 2/13 [V];Schreiben 2/14 [V];Schreiben 2/15 [V];Schreiben 3/0 [V];Schreiben 3/1 [V];Schreiben 3/2 [V];Schreiben 3/3 [V];Schreiben 3/4 [V];Schreiben 3/5 [V];Schreiben 3/6 [V];Schreiben 3/7 [V];Schreiben 3/8 [V];Schreiben 3/9 [V];Schreiben 3/10 [V];Schreiben 3/11 [V];Schreiben 3/12 [V];Schreiben 3/13 [V];Schreiben 3/14 [V];Schreiben 3/15 [V];Schreiben 4/0 [V];Schreiben 4/1 [V];Schreiben 4/2 [V];Schreiben 4/3 [V];Schreiben 4/4 [V];Schreiben 4/5 [V];Schreiben 4/6 [V];Schreiben 4/7 [V];Schreiben 4/8 [V];Schreiben 4/9 [V];Schreiben 4/10 [V];Schreiben 4/11 [V];Schreiben 4/12 [V];Schreiben 4/13 [V];Schreiben 4/14 [V];Schreiben 4/15 [V];Schreiben 5/0 [V];Schreiben 5/1 [V];Schreiben 5/2 [V];Schreiben 5/3 [V];Schreiben 5/4 [V];Schreiben 5/5 [V];Schreiben 5/6 [V];Schreiben 5/7 [V];Schreiben 5/8 [V];Schreiben 5/9 [V];Schreiben 5/10 [V];Schreiben 5/11 [V];Schreiben 5/12 [V];Schreiben 5/13 [V];Schreiben 5/14 [V];Schreiben 5/15 [V];Schreiben 6/0 [V];
05.09.2018 10:18:11,00;13,072950;13,058835;13,072950;0,481881;6,959899;6,959899;5,070291;0,134754;787,500000;787,500000;1166,666667;7762,500000;7,997780;2,119088;3,525608;0,147613;29,033478;29,033478;21,497397;0,410653;11,662123;9,891911;11,662123;0,202741;1154,166667;820,833333;1154,166667;7729,166667;9,455376;4,112542;3,914730;0,118667;1,457595;17,453156;1,993454;6,231630;0,389122;7,440338;0,028947;0,266280;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 10:18:25,00;6,415988;6,415988;4,027837;0,372704;4,202045;4,202045;2,051663;0,224322;879,166667;879,166667;1191,666667;7658,333333;3,724362;1,239691;1,163031;0,127330;6,721158;6,721158;4,931122;0,281995;3,112125;3,112125;1,643462;0,158733;812,500000;812,500000;1162,500000;7525,000000;3,734274;1,126013;1,302679;0,115892;0,009912;7,458635;0,113678;2,365704;0,139648;2,465710;0,011439;0,243222;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 10:18:37,00;8,585810;4,164232;8,585810;0,438672;3,066477;2,124300;3,066477;0,201118;1120,833333;870,833333;1120,833333;7975,000000;4,256076;1,149104;1,420108;0,162800;9,136241;9,136241;8,444208;0,575768;4,404379;3,950700;4,404379;0,273191;1125,000000;795,833333;1125,000000;7775,000000;5,726329;2,150467;1,802170;0,205829;1,470253;9,982405;1,001363;3,299570;0,382062;3,222278;0,043029;0,368630;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 10:18:50,00;11,066730;11,066730;5,083328;0,393090;4,872740;4,872740;2,010186;0,198666;795,833333;795,833333;1145,833333;7620,833333;4,185359;2,090497;1,005668;0,128734;17,748809;7,416135;17,748809;1,284685;7,305005;3,237495;7,305005;0,720778;1150,000000;783,333333;1150,000000;7625,000000;7,049256;1,643836;2,994887;0,428677;2,863896;11,234615;0,446660;3,734333;1,989219;4,000555;0,299943;0,557411;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 10:19:02,00;13,943266;7,049951;13,943266;1,284701;7,476204;2,993728;7,476204;0,631981;1133,333333;770,833333;1133,333333;7566,666667;7,750042;1,593355;2,280584;0,307246;25,662993;25,662993;6,707881;0,854223;12,811698;12,811698;2,853112;0,421733;775,000000;775,000000;1266,666667;7612,500000;7,361436;3,566967;1,928468;0,163082;0,388606;15,111478;1,973611;5,160322;0,352116;4,209052;0,144164;0,470329;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 10:19:15,00;18,655487;7,157590;18,655487;2,001619;8,882126;2,238054;8,882126;1,155755;1112,500000;895,833333;1112,500000;7562,500000;10,252948;1,606814;3,907348;0,666173;5,899538;5,899538;4,206818;1,188726;2,811106;2,811106;1,948871;0,576331;975,000000;975,000000;1083,333333;7616,666667;4,824268;1,916163;1,258360;0,290791;5,428680;15,077215;0,309349;3,522977;2,648988;5,165708;0,375382;0,956963;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 10:19:27,00;10,429170;10,429170;7,536781;0,507241;6,344411;6,344411;3,769593;0,317034;729,166667;729,166667;1083,333333;7700,000000;5,617142;2,270870;1,708809;0,190173;23,270391;13,104344;23,270391;0,328545;11,935351;5,972681;11,935351;0,229094;1079,166667;941,666667;1079,166667;7641,666667;9,909128;3,909920;4,209519;0,113200;4,291986;15,526270;1,639050;6,180791;2,500710;5,918328;0,076973;0,303373;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 10:19:40,00;7,456325;6,725151;7,456325;0,583812;4,341816;4,341816;2,536212;0,316160;708,333333;708,333333;1029,166667;7637,500000;4,391990;1,409732;1,382817;0,169514;5,429340;4,874946;5,429340;0,604014;2,324966;2,134398;2,324966;0,231792;1066,666667;958,333333;1066,666667;7566,666667;4,469262;1,264667;1,586735;0,185462;0,077272;8,861252;0,145065;2,674400;0,203918;2,969552;0,015948;0,354975;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 10:19:52,00;8,622918;3,468785;8,622918;0,495621;3,691399;1,617362;3,691399;0,213415;1045,833333;945,833333;1045,833333;7812,500000;4,295672;1,039945;1,531874;0,184035;14,262748;13,030779;14,262748;0,352632;6,344137;5,151283;6,344137;0,178596;1020,833333;729,166667;1020,833333;7800,000000;6,472439;2,769117;2,228644;0,134877;2,176767;10,768111;1,729172;3,809063;0,696771;3,760518;0,049157;0,318912;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 10:20:05,00;8,602538;3,860705;8,602538;0,487216;4,190300;1,432873;4,190300;0,334032;1070,833333;725,000000;1070,833333;7516,666667;3,830664;1,045885;1,575617;0,150801;22,968119;5,458665;22,968119;0,616285;7,929938;2,343196;7,929938;0,315606;1041,666667;950,000000;1041,666667;7504,166667;6,799527;1,513042;3,031096;0,232625;2,968863;10,630190;0,467157;2,558928;1,455479;4,606713;0,081825;0,383426;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 10:20:17,00;8,485239;6,166844;8,485239;0,385556;4,570988;2,060195;4,570988;0,160167;1029,166667;716,666667;1029,166667;7775,000000;3,954151;1,031334;1,520164;0,143798;16,195464;7,941190;16,195464;0,324903;8,726124;4,015402;8,726124;0,199086;1079,166667;733,333333;1079,166667;7720,833333;5,906575;1,948043;2,438928;0,108953;1,952424;9,860726;0,916709;2,979378;0,918764;3,959092;0,034845;0,252751;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
