DASYLab 2016 - 2016
Schaltbildname : PreIma-2018
Aufgenommen am : 05.09.2018, 11:43:31
Blocklaenge    : 1
Delta          : 0.08 sec.
Kanalzahl      : 97
> Aktuelle Config.: Federtyp_00.TypCfg
> Typ der Feder: 0
> Faktor nach FFT: 100000,00
> Faktor nach Integr.: 100,00
Datum Uhrzeit;Schreiben 0/0 [V];Schreiben 0/1 [V];Schreiben 0/2 [V];Schreiben 0/3 [V];Schreiben 0/4 [V];Schreiben 0/5 [V];Schreiben 0/6 [V];Schreiben 0/7 [V];Schreiben 0/8 [V];Schreiben 0/9 [V];Schreiben 0/10 [V];Schreiben 0/11 [V];Schreiben 0/12 [V];Schreiben 0/13 [V];Schreiben 0/14 [V];Schreiben 0/15 [V];Schreiben 1/0 [V];Schreiben 1/1 [V];Schreiben 1/2 [V];Schreiben 1/3 [V];Schreiben 1/4 [V];Schreiben 1/5 [V];Schreiben 1/6 [V];Schreiben 1/7 [V];Schreiben 1/8 [V];Schreiben 1/9 [V];Schreiben 1/10 [V];Schreiben 1/11 [V];Schreiben 1/12 [V];Schreiben 1/13 [V];Schreiben 1/14 [V];Schreiben 1/15 [V];Schreiben 2/0 [V];Schreiben 2/1 [V];Schreiben 2/2 [V];Schreiben 2/3 [V];Schreiben 2/4 [V];Schreiben 2/5 [V];Schreiben 2/6 [V];Schreiben 2/7 [V];Schreiben 2/8 [V];Schreiben 2/9 [V];Schreiben 2/10 [V];Schreiben 2/11 [V];Schreiben 2/12 [V];Schreiben 2/13 [V];Schreiben 2/14 [V];Schreiben 2/15 [V];Schreiben 3/0 [V];Schreiben 3/1 [V];Schreiben 3/2 [V];Schreiben 3/3 [V];Schreiben 3/4 [V];Schreiben 3/5 [V];Schreiben 3/6 [V];Schreiben 3/7 [V];Schreiben 3/8 [V];Schreiben 3/9 [V];Schreiben 3/10 [V];Schreiben 3/11 [V];Schreiben 3/12 [V];Schreiben 3/13 [V];Schreiben 3/14 [V];Schreiben 3/15 [V];Schreiben 4/0 [V];Schreiben 4/1 [V];Schreiben 4/2 [V];Schreiben 4/3 [V];Schreiben 4/4 [V];Schreiben 4/5 [V];Schreiben 4/6 [V];Schreiben 4/7 [V];Schreiben 4/8 [V];Schreiben 4/9 [V];Schreiben 4/10 [V];Schreiben 4/11 [V];Schreiben 4/12 [V];Schreiben 4/13 [V];Schreiben 4/14 [V];Schreiben 4/15 [V];Schreiben 5/0 [V];Schreiben 5/1 [V];Schreiben 5/2 [V];Schreiben 5/3 [V];Schreiben 5/4 [V];Schreiben 5/5 [V];Schreiben 5/6 [V];Schreiben 5/7 [V];Schreiben 5/8 [V];Schreiben 5/9 [V];Schreiben 5/10 [V];Schreiben 5/11 [V];Schreiben 5/12 [V];Schreiben 5/13 [V];Schreiben 5/14 [V];Schreiben 5/15 [V];Schreiben 6/0 [V];
05.09.2018 11:43:31,00;16,146536;15,051313;16,146536;4,208641;7,118112;5,439097;7,118112;1,925941;1083,333333;870,833333;1083,333333;7966,666667;9,787858;2,638008;3,444169;1,166836;20,752805;18,740348;20,752805;0,844617;9,764828;6,816764;9,764828;0,498317;1100,000000;754,166667;1100,000000;7670,833333;10,520935;4,245284;4,199934;0,337564;0,733077;20,308793;1,607276;6,883292;0,755766;7,644103;0,829272;1,504399;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;
05.09.2018 11:43:43,00;8,936802;8,936802;2,299952;0,963334;4,277245;4,277245;1,009888;0,477552;841,666667;841,666667;1137,500000;7670,833333;4,254913;1,221905;0,779303;0,310739;12,649517;10,378452;12,649517;1,367915;7,625738;3,071760;7,625738;0,775884;1083,333333;875,000000;1083,333333;7916,666667;7,646857;1,887651;3,349811;0,436439;3,391943;11,901770;0,665746;3,109556;2,570508;4,129114;0,125701;0,747178;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;
05.09.2018 11:43:55,00;11,910033;11,910033;8,826468;4,696000;6,095114;6,095114;3,584839;2,156245;875,000000;875,000000;1037,500000;7933,333333;8,590917;2,588133;1,947896;1,306646;14,361463;14,361463;10,128463;0,973727;6,163845;6,163845;4,135262;0,422746;845,833333;845,833333;1041,666667;7904,166667;8,119957;3,371146;2,628157;0,349625;0,470959;16,710874;0,783013;5,959279;0,680261;4,576054;0,957021;1,656271;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 11:44:08,00;23,983318;23,983318;13,235480;4,876644;7,623179;7,623179;6,465063;2,313971;850,000000;850,000000;1091,666667;7945,833333;12,236074;3,482872;3,293866;1,436637;16,695091;16,695091;11,983861;1,421434;7,578233;7,578233;4,756084;0,562021;775,000000;775,000000;1037,500000;7933,333333;10,523907;4,820521;3,304411;0,555812;1,712166;22,759981;1,337650;8,303393;0,010544;6,598277;0,880825;1,992448;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;
05.09.2018 11:44:30,00;5,684622;5,684622;4,106597;2,040948;3,281201;3,281201;2,405685;0,924424;716,666667;716,666667;1075,000000;7787,500000;4,575313;1,475056;1,021569;0,717342;21,939964;21,939964;7,105788;1,152696;7,198949;7,198949;2,360291;0,568399;858,333333;858,333333;1166,666667;7766,666667;8,060785;3,804651;2,163157;0,479097;3,485472;12,636098;2,329595;5,279707;1,141587;3,184726;0,238245;1,196440;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 11:44:42,00;19,861705;19,861705;13,142468;5,429681;7,740222;7,740222;4,598210;2,452938;866,666667;866,666667;1091,666667;7925,000000;7,599701;2,447247;2,068197;0,671736;11,892273;11,892273;10,009191;1,260570;4,398835;4,398835;3,833890;0,713167;766,666667;766,666667;1104,166667;7875,000000;8,146890;3,458324;2,489890;0,327160;0,547189;15,746591;1,011077;5,905571;0,421693;4,558087;0,344576;0,998896;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 11:44:54,00;4,945681;4,945681;3,297461;2,053099;2,185165;2,185165;1,378670;0,977217;854,166667;854,166667;1108,333333;7808,333333;4,958149;0,875392;0,756184;0,708109;9,590264;6,132237;9,590264;2,766848;6,401839;3,406658;6,401839;1,593889;1054,166667;754,166667;1054,166667;7904,166667;7,637790;1,702783;2,758825;1,087213;2,679641;12,595939;0,827391;2,578175;2,002641;3,515010;0,379103;1,795322;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;
05.09.2018 11:45:07,00;8,412140;3,591666;8,412140;0,509265;3,007847;2,184001;3,007847;0,258304;1175,000000;854,166667;1175,000000;7825,000000;4,325043;1,199025;1,810682;0,207817;11,048693;8,123552;11,048693;2,382234;7,190653;3,174215;7,190653;1,433254;1166,666667;820,833333;1166,666667;7691,666667;9,919499;2,017723;3,412791;0,874621;5,594457;14,244542;0,818698;3,216748;1,602109;5,223473;0,666805;1,082438;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;
05.09.2018 11:45:19,00;9,728195;2,449186;9,728195;2,011540;4,049018;1,224795;4,049018;0,936362;1058,333333;837,500000;1058,333333;7645,833333;5,140882;0,749286;1,763386;0,894379;16,407362;4,237882;16,407362;4,458101;8,689464;2,376248;8,689464;1,605802;1183,333333;704,166667;1183,333333;7820,833333;9,238076;1,145923;3,780337;1,431066;4,097194;14,378957;0,396637;1,895209;2,016951;5,543723;0,536687;2,325445;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;
05.09.2018 11:45:31,00;8,781500;6,372781;8,781500;0,476561;4,624788;2,282094;4,624788;0,221063;1166,666667;850,000000;1166,666667;7916,666667;3,828529;1,097729;1,671708;0,145099;9,150026;5,816754;9,150026;0,453058;4,669947;2,473593;4,669947;0,220363;1054,166667;833,333333;1054,166667;7500,000000;5,587445;1,493823;2,543994;0,166496;1,758916;9,415973;0,396093;2,591552;0,872286;4,215702;0,021397;0,311595;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
