DASYLab 2016 - 2016
Schaltbildname : PreIma-2018
Aufgenommen am : 05.09.2018, 11:43:31
Blocklaenge    : 1
Delta          : 0.08 sec.
Kanalzahl      : 97
> Aktuelle Config.: Federtyp_00.TypCfg
> Typ der Feder: 0
> Faktor nach FFT: 100000,00
> Faktor nach Integr.: 100,00
Datum Uhrzeit;Schreiben 0/0 [V];Schreiben 0/1 [V];Schreiben 0/2 [V];Schreiben 0/3 [V];Schreiben 0/4 [V];Schreiben 0/5 [V];Schreiben 0/6 [V];Schreiben 0/7 [V];Schreiben 0/8 [V];Schreiben 0/9 [V];Schreiben 0/10 [V];Schreiben 0/11 [V];Schreiben 0/12 [V];Schreiben 0/13 [V];Schreiben 0/14 [V];Schreiben 0/15 [V];Schreiben 1/0 [V];Schreiben 1/1 [V];Schreiben 1/2 [V];Schreiben 1/3 [V];Schreiben 1/4 [V];Schreiben 1/5 [V];Schreiben 1/6 [V];Schreiben 1/7 [V];Schreiben 1/8 [V];Schreiben 1/9 [V];Schreiben 1/10 [V];Schreiben 1/11 [V];Schreiben 1/12 [V];Schreiben 1/13 [V];Schreiben 1/14 [V];Schreiben 1/15 [V];Schreiben 2/0 [V];Schreiben 2/1 [V];Schreiben 2/2 [V];Schreiben 2/3 [V];Schreiben 2/4 [V];Schreiben 2/5 [V];Schreiben 2/6 [V];Schreiben 2/7 [V];Schreiben 2/8 [V];Schreiben 2/9 [V];Schreiben 2/10 [V];Schreiben 2/11 [V];Schreiben 2/12 [V];Schreiben 2/13 [V];Schreiben 2/14 [V];Schreiben 2/15 [V];Schreiben 3/0 [V];Schreiben 3/1 [V];Schreiben 3/2 [V];Schreiben 3/3 [V];Schreiben 3/4 [V];Schreiben 3/5 [V];Schreiben 3/6 [V];Schreiben 3/7 [V];Schreiben 3/8 [V];Schreiben 3/9 [V];Schreiben 3/10 [V];Schreiben 3/11 [V];Schreiben 3/12 [V];Schreiben 3/13 [V];Schreiben 3/14 [V];Schreiben 3/15 [V];Schreiben 4/0 [V];Schreiben 4/1 [V];Schreiben 4/2 [V];Schreiben 4/3 [V];Schreiben 4/4 [V];Schreiben 4/5 [V];Schreiben 4/6 [V];Schreiben 4/7 [V];Schreiben 4/8 [V];Schreiben 4/9 [V];Schreiben 4/10 [V];Schreiben 4/11 [V];Schreiben 4/12 [V];Schreiben 4/13 [V];Schreiben 4/14 [V];Schreiben 4/15 [V];Schreiben 5/0 [V];Schreiben 5/1 [V];Schreiben 5/2 [V];Schreiben 5/3 [V];Schreiben 5/4 [V];Schreiben 5/5 [V];Schreiben 5/6 [V];Schreiben 5/7 [V];Schreiben 5/8 [V];Schreiben 5/9 [V];Schreiben 5/10 [V];Schreiben 5/11 [V];Schreiben 5/12 [V];Schreiben 5/13 [V];Schreiben 5/14 [V];Schreiben 5/15 [V];Schreiben 6/0 [V];
05.09.2018 11:43:31,00;46,808725;46,808725;7,739068;2,269239;20,996322;20,996322;3,384421;1,058002;883,333333;883,333333;1066,666667;7533,333333;10,459829;6,411014;2,173795;0,588902;53,012452;53,012452;13,867324;1,858617;26,942027;26,942027;6,638358;1,021693;883,333333;883,333333;1120,833333;7604,166667;15,645937;9,815268;3,185351;0,598136;5,186108;26,105767;3,404254;16,226283;1,011556;5,359146;0,009234;1,187038;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;
05.09.2018 11:43:43,00;55,832183;55,832183;36,599477;19,875940;20,442859;20,442859;11,598487;7,784278;887,500000;887,500000;1195,833333;7529,166667;31,568758;10,738385;7,419824;4,301428;114,645477;114,645477;20,111956;1,564250;57,427895;57,427895;10,941817;0,820593;879,166667;879,166667;1150,000000;7633,333333;27,253240;19,107160;4,368736;0,573810;4,315518;58,821999;8,368776;29,845545;3,051088;11,788560;3,727619;4,875238;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19,00;
05.09.2018 11:43:55,00;13,898350;13,898350;3,770030;5,643945;4,752900;4,752900;1,865315;2,330676;891,666667;891,666667;1083,333333;7554,166667;6,097561;2,549038;1,116995;1,326437;29,061457;29,061457;9,314140;2,239572;11,039541;11,039541;4,051396;0,915951;891,666667;891,666667;1208,333333;7658,333333;10,771067;5,480702;2,366420;0,698244;4,673506;16,868629;2,931664;8,029739;1,249425;3,483415;0,628193;2,024681;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;
05.09.2018 11:44:08,00;87,675801;87,675801;4,637425;3,260369;35,266132;35,266132;2,308184;1,812363;858,333333;858,333333;1229,166667;7687,500000;15,453726;10,844826;1,741821;0,951229;97,962494;97,962494;9,572491;4,762954;33,446564;33,446564;4,502752;2,261075;891,666667;891,666667;1033,333333;7612,500000;19,040578;11,016132;3,928449;1,160513;3,586852;34,494304;0,171306;21,860958;2,186628;5,670270;0,209285;2,111742;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;
05.09.2018 11:44:30,00;189,530721;189,530721;14,824295;2,477019;53,508481;53,508481;4,545592;1,234212;883,333333;883,333333;1154,166667;7554,166667;29,907794;23,938070;3,172644;0,663091;180,955882;180,955882;31,392534;13,030259;77,565007;77,565007;14,400721;5,568934;883,333333;883,333333;1229,166667;7650,000000;50,583615;26,616308;8,712314;3,927426;20,675821;80,491409;2,678238;50,554378;5,539670;11,884958;3,264336;4,590517;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00;
05.09.2018 11:44:42,00;61,759560;61,759560;7,324408;3,146329;28,268011;28,268011;3,794398;1,398653;887,500000;887,500000;1116,666667;7525,000000;14,426274;8,166466;2,463608;1,117957;61,841535;61,841535;15,159669;2,269732;18,300164;18,300164;5,589175;0,755724;895,833333;895,833333;1166,666667;7629,166667;13,971992;7,601230;3,459334;0,568706;0,454282;28,398267;0,565236;15,767696;0,995727;5,922942;0,549251;1,686663;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;
05.09.2018 11:44:54,00;23,077605;23,077605;7,000647;6,654526;8,201977;8,201977;2,328407;3,470521;845,833333;845,833333;1154,166667;7516,666667;10,939923;5,148242;1,787118;1,301224;156,075049;156,075049;60,434552;20,112035;52,827506;52,827506;42,311298;9,143667;862,500000;862,500000;1075,000000;7616,666667;77,516093;30,779402;16,318715;5,959668;66,576170;88,456017;25,631161;35,927644;14,531597;18,105833;4,658444;7,260892;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00;
05.09.2018 11:45:07,00;41,835631;41,835631;6,989198;0,889181;22,584138;22,584138;2,643025;0,401551;795,833333;795,833333;1183,333333;7562,500000;12,558555;9,039739;1,638415;0,282837;42,299093;42,299093;15,032084;0,537382;22,763637;22,763637;5,368899;0,308914;895,833333;895,833333;1008,333333;7966,666667;17,851338;10,392730;4,136921;0,218557;5,292783;30,409894;1,352991;19,432469;2,498506;5,775336;0,064280;0,501394;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;
05.09.2018 11:45:19,00;497,021054;497,021054;154,133947;41,500418;248,901110;248,901110;61,416072;18,031971;904,166667;904,166667;1129,166667;7600,000000;111,039272;55,800329;29,099533;7,810931;178,418429;176,531255;178,418429;8,411228;87,032065;87,032065;59,575248;4,788596;891,666667;891,666667;1191,666667;7591,666667;85,077301;25,871430;47,072134;2,047965;25,961972;196,116573;29,928899;81,671759;17,972602;76,171667;5,762966;9,858896;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22,00;
05.09.2018 11:45:31,00;12,641208;12,641208;8,173125;1,480815;7,908104;7,908104;5,384631;0,691739;866,666667;866,666667;1112,500000;7550,000000;7,878998;3,552338;2,269543;0,461546;15,455675;15,455675;11,668058;1,357019;7,910968;7,910968;7,082873;0,649152;912,500000;912,500000;1154,166667;7554,166667;11,938942;4,371584;3,953120;0,479921;4,059943;19,817940;0,819246;7,923922;1,683577;6,222663;0,018375;0,941467;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;
