DASYLab 2016 - 2016
Schaltbildname : PreIma-2018
Aufgenommen am : 05.09.2018, 13:59:57
Blocklaenge    : 1
Delta          : 0.08 sec.
Kanalzahl      : 97
> Aktuelle Config.: Federtyp_01.TypCfg
> Typ der Feder: 1
> Faktor nach FFT: 100000,00
> Faktor nach Integr.: 100,00
Datum Uhrzeit;Schreiben 0/0 [V];Schreiben 0/1 [V];Schreiben 0/2 [V];Schreiben 0/3 [V];Schreiben 0/4 [V];Schreiben 0/5 [V];Schreiben 0/6 [V];Schreiben 0/7 [V];Schreiben 0/8 [V];Schreiben 0/9 [V];Schreiben 0/10 [V];Schreiben 0/11 [V];Schreiben 0/12 [V];Schreiben 0/13 [V];Schreiben 0/14 [V];Schreiben 0/15 [V];Schreiben 1/0 [V];Schreiben 1/1 [V];Schreiben 1/2 [V];Schreiben 1/3 [V];Schreiben 1/4 [V];Schreiben 1/5 [V];Schreiben 1/6 [V];Schreiben 1/7 [V];Schreiben 1/8 [V];Schreiben 1/9 [V];Schreiben 1/10 [V];Schreiben 1/11 [V];Schreiben 1/12 [V];Schreiben 1/13 [V];Schreiben 1/14 [V];Schreiben 1/15 [V];Schreiben 2/0 [V];Schreiben 2/1 [V];Schreiben 2/2 [V];Schreiben 2/3 [V];Schreiben 2/4 [V];Schreiben 2/5 [V];Schreiben 2/6 [V];Schreiben 2/7 [V];Schreiben 2/8 [V];Schreiben 2/9 [V];Schreiben 2/10 [V];Schreiben 2/11 [V];Schreiben 2/12 [V];Schreiben 2/13 [V];Schreiben 2/14 [V];Schreiben 2/15 [V];Schreiben 3/0 [V];Schreiben 3/1 [V];Schreiben 3/2 [V];Schreiben 3/3 [V];Schreiben 3/4 [V];Schreiben 3/5 [V];Schreiben 3/6 [V];Schreiben 3/7 [V];Schreiben 3/8 [V];Schreiben 3/9 [V];Schreiben 3/10 [V];Schreiben 3/11 [V];Schreiben 3/12 [V];Schreiben 3/13 [V];Schreiben 3/14 [V];Schreiben 3/15 [V];Schreiben 4/0 [V];Schreiben 4/1 [V];Schreiben 4/2 [V];Schreiben 4/3 [V];Schreiben 4/4 [V];Schreiben 4/5 [V];Schreiben 4/6 [V];Schreiben 4/7 [V];Schreiben 4/8 [V];Schreiben 4/9 [V];Schreiben 4/10 [V];Schreiben 4/11 [V];Schreiben 4/12 [V];Schreiben 4/13 [V];Schreiben 4/14 [V];Schreiben 4/15 [V];Schreiben 5/0 [V];Schreiben 5/1 [V];Schreiben 5/2 [V];Schreiben 5/3 [V];Schreiben 5/4 [V];Schreiben 5/5 [V];Schreiben 5/6 [V];Schreiben 5/7 [V];Schreiben 5/8 [V];Schreiben 5/9 [V];Schreiben 5/10 [V];Schreiben 5/11 [V];Schreiben 5/12 [V];Schreiben 5/13 [V];Schreiben 5/14 [V];Schreiben 5/15 [V];Schreiben 6/0 [V];
05.09.2018 13:59:57,00;22,537424;22,537424;12,362575;0,765139;10,002759;10,002759;5,878968;0,389212;895,833333;895,833333;1125,000000;7695,833333;6,476698;2,913183;2,050376;0,260331;28,307331;28,307331;11,491920;2,369569;14,502071;14,502071;5,831812;1,078828;891,666667;891,666667;1137,500000;7654,166667;10,735440;4,617010;2,981277;0,606126;4,258742;17,212137;1,703827;7,530194;0,930901;5,031653;0,345795;0,866457;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 14:00:09,00;255,208420;255,208420;71,433513;0,628525;93,059852;93,059852;22,359698;0,331954;891,666667;891,666667;1141,666667;7958,333333;50,400519;34,055922;11,480152;0,204514;696,669192;696,669192;175,901750;17,215835;430,627841;430,627841;60,314069;5,218695;858,333333;858,333333;1233,333333;7979,166667;161,170527;76,081323;39,332609;3,659801;110,770008;211,571046;42,025401;110,137245;27,852456;50,812761;3,455287;3,864315;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;
05.09.2018 14:00:21,00;523,964386;523,964386;79,182183;0,518163;194,609557;194,609557;30,070686;0,189844;883,333333;883,333333;1145,833333;7779,166667;66,481349;49,558198;13,119412;0,202951;385,997223;385,997223;113,788706;18,843008;134,667567;134,667567;58,713305;7,340607;858,333333;858,333333;1179,166667;8000,000000;118,148500;60,490367;25,893008;5,923123;51,667151;184,629849;10,932169;110,048565;12,773597;39,012420;5,720172;6,126073;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;
05.09.2018 14:00:34,00;30,781226;30,781226;12,771521;3,187917;12,657787;12,657787;6,041452;1,431056;883,333333;883,333333;1079,166667;7966,666667;12,107754;5,613480;2,592719;0,686132;64,692941;64,692941;21,218773;3,506108;35,567950;35,567950;14,816316;1,868941;879,166667;879,166667;1091,666667;7858,333333;17,018430;6,574483;5,067107;1,038044;4,910675;29,126184;0,961003;12,187963;2,474389;7,659826;0,351912;1,724175;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 14:00:46,00;44,782177;44,782177;9,085179;3,448885;17,884634;17,884634;4,093311;1,395983;883,333333;883,333333;1204,166667;7787,500000;15,053938;6,084530;2,526119;0,883359;58,398295;58,398295;24,984313;0,405738;22,056856;22,056856;12,790021;0,185245;891,666667;891,666667;1125,000000;7991,666667;18,973743;11,255859;5,074008;0,112928;3,919805;34,027681;5,171329;17,340389;2,547889;7,600127;0,770432;0,996287;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 14:38:00,00;51,303424;51,303424;25,209554;3,753163;21,213615;21,213615;10,696426;1,955859;900,000000;900,000000;1166,666667;7966,666667;23,082685;6,742360;4,964183;1,297275;110,612769;110,612769;43,850764;2,072850;37,845553;37,845553;22,851453;0,905672;883,333333;883,333333;1125,000000;7833,333333;30,691078;15,215231;10,042182;0,585513;7,608394;53,773763;8,472871;21,957591;5,077998;15,006365;0,711762;1,882787;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 14:38:13,00;44,746013;44,746013;3,603930;2,921756;14,228718;14,228718;1,289351;1,256997;887,500000;887,500000;1070,833333;7958,333333;10,905857;7,049868;0,973085;0,477002;42,362956;42,362956;21,144895;4,581741;14,104390;14,104390;7,002793;1,848475;904,166667;904,166667;1183,333333;7829,166667;17,177087;6,467424;4,715936;1,304564;6,271229;28,082944;0,582444;13,517291;3,742851;5,689021;0,827562;1,781566;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 14:38:27,00;417,094717;417,094717;123,196752;1,887168;193,240219;193,240219;64,463936;1,006938;866,666667;866,666667;1095,833333;7675,000000;86,192625;59,731649;20,796379;0,783576;769,919024;769,919024;109,878720;8,274837;367,158614;367,158614;42,995642;3,785802;875,000000;875,000000;1050,000000;7616,666667;118,468397;74,133825;22,970830;2,509268;32,275772;204,661021;14,402177;133,865474;2,174451;43,767208;1,725692;3,292845;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;
05.09.2018 14:38:40,00;477,276883;477,276883;90,023632;13,745114;188,266468;188,266468;53,339921;6,527471;908,333333;908,333333;1104,166667;7979,166667;102,061794;52,666545;25,092761;3,569392;637,828218;637,828218;85,098549;1,548537;346,821583;346,821583;33,298463;0,550192;879,166667;879,166667;1200,000000;7958,333333;86,235869;59,418009;20,574464;0,458500;15,825925;188,297663;6,751463;112,084554;4,518296;45,667225;3,110892;4,027891;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;
05.09.2018 14:38:53,00;274,911799;274,911799;58,858180;1,232120;129,305534;129,305534;27,447330;0,455195;900,000000;900,000000;1108,333333;7875,000000;57,548798;34,916349;14,149960;0,429358;384,651085;384,651085;75,885129;6,648790;180,480717;180,480717;47,492307;2,882440;887,500000;887,500000;1133,333333;7929,166667;94,997199;53,754571;17,394630;2,570894;37,448401;152,545997;18,838222;88,670921;3,244670;31,544590;2,141537;3,000252;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;
