DASYLab 2016 - 2016
Schaltbildname : PreIma-2018
Aufgenommen am : 05.09.2018, 13:59:57
Blocklaenge    : 1
Delta          : 0.08 sec.
Kanalzahl      : 97
> Aktuelle Config.: Federtyp_01.TypCfg
> Typ der Feder: 1
> Faktor nach FFT: 100000,00
> Faktor nach Integr.: 100,00
Datum Uhrzeit;Schreiben 0/0 [V];Schreiben 0/1 [V];Schreiben 0/2 [V];Schreiben 0/3 [V];Schreiben 0/4 [V];Schreiben 0/5 [V];Schreiben 0/6 [V];Schreiben 0/7 [V];Schreiben 0/8 [V];Schreiben 0/9 [V];Schreiben 0/10 [V];Schreiben 0/11 [V];Schreiben 0/12 [V];Schreiben 0/13 [V];Schreiben 0/14 [V];Schreiben 0/15 [V];Schreiben 1/0 [V];Schreiben 1/1 [V];Schreiben 1/2 [V];Schreiben 1/3 [V];Schreiben 1/4 [V];Schreiben 1/5 [V];Schreiben 1/6 [V];Schreiben 1/7 [V];Schreiben 1/8 [V];Schreiben 1/9 [V];Schreiben 1/10 [V];Schreiben 1/11 [V];Schreiben 1/12 [V];Schreiben 1/13 [V];Schreiben 1/14 [V];Schreiben 1/15 [V];Schreiben 2/0 [V];Schreiben 2/1 [V];Schreiben 2/2 [V];Schreiben 2/3 [V];Schreiben 2/4 [V];Schreiben 2/5 [V];Schreiben 2/6 [V];Schreiben 2/7 [V];Schreiben 2/8 [V];Schreiben 2/9 [V];Schreiben 2/10 [V];Schreiben 2/11 [V];Schreiben 2/12 [V];Schreiben 2/13 [V];Schreiben 2/14 [V];Schreiben 2/15 [V];Schreiben 3/0 [V];Schreiben 3/1 [V];Schreiben 3/2 [V];Schreiben 3/3 [V];Schreiben 3/4 [V];Schreiben 3/5 [V];Schreiben 3/6 [V];Schreiben 3/7 [V];Schreiben 3/8 [V];Schreiben 3/9 [V];Schreiben 3/10 [V];Schreiben 3/11 [V];Schreiben 3/12 [V];Schreiben 3/13 [V];Schreiben 3/14 [V];Schreiben 3/15 [V];Schreiben 4/0 [V];Schreiben 4/1 [V];Schreiben 4/2 [V];Schreiben 4/3 [V];Schreiben 4/4 [V];Schreiben 4/5 [V];Schreiben 4/6 [V];Schreiben 4/7 [V];Schreiben 4/8 [V];Schreiben 4/9 [V];Schreiben 4/10 [V];Schreiben 4/11 [V];Schreiben 4/12 [V];Schreiben 4/13 [V];Schreiben 4/14 [V];Schreiben 4/15 [V];Schreiben 5/0 [V];Schreiben 5/1 [V];Schreiben 5/2 [V];Schreiben 5/3 [V];Schreiben 5/4 [V];Schreiben 5/5 [V];Schreiben 5/6 [V];Schreiben 5/7 [V];Schreiben 5/8 [V];Schreiben 5/9 [V];Schreiben 5/10 [V];Schreiben 5/11 [V];Schreiben 5/12 [V];Schreiben 5/13 [V];Schreiben 5/14 [V];Schreiben 5/15 [V];Schreiben 6/0 [V];
05.09.2018 13:59:57,00;29,307316;29,307316;7,003274;1,277499;15,856442;15,856442;3,510903;0,601952;879,166667;879,166667;1112,500000;7754,166667;6,721389;3,706565;1,444218;0,359601;25,668096;25,668096;13,165025;1,219505;16,539251;16,539251;5,654264;0,637240;883,333333;883,333333;1170,833333;7770,833333;9,941642;4,373656;2,991172;0,378235;3,220253;16,663031;0,667091;8,080220;1,546954;4,435390;0,018634;0,737836;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 14:00:09,00;1559,346232;1559,346232;316,565209;55,483179;958,012433;958,012433;163,958228;22,491475;887,500000;887,500000;1145,833333;7870,833333;336,203421;188,974652;94,960316;17,845269;1150,074037;1150,074037;590,284237;67,548342;407,127123;407,127123;294,427943;25,390782;875,000000;875,000000;1133,333333;7662,500000;324,993029;157,902054;100,327668;16,065093;11,210392;661,196450;31,072599;346,876706;5,367352;195,287984;1,780176;33,910362;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19,00;
05.09.2018 14:00:21,00;801,084975;801,084975;268,389949;27,783074;271,368851;271,368851;116,190725;16,926542;875,000000;875,000000;1112,500000;7716,666667;188,466318;84,729238;74,344791;7,181526;771,659933;771,659933;333,549854;64,700911;318,053090;318,053090;221,767250;27,230620;866,666667;866,666667;1187,500000;7791,666667;325,148738;142,264970;85,686217;21,311766;136,682421;513,615056;57,535732;226,994208;11,341427;160,031008;14,130240;28,493292;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00;
05.09.2018 14:00:34,00;354,395327;354,395327;58,712962;4,857308;119,098271;119,098271;25,781780;2,179045;908,333333;908,333333;1225,000000;7737,500000;61,824204;39,023741;16,764485;1,610522;247,775336;247,775336;106,693343;2,359883;107,751203;107,751203;55,715384;0,976543;895,833333;895,833333;1162,500000;7612,500000;54,790494;30,274437;17,739004;0,813263;7,033710;116,614698;8,749304;69,298178;0,974519;34,503488;0,797259;2,423784;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 14:00:46,00;566,270248;566,270248;278,939780;19,247553;299,800425;299,800425;157,653198;7,071609;887,500000;887,500000;1150,000000;7725,000000;158,409661;72,438558;65,293456;6,027234;1148,020957;1148,020957;210,810373;27,350930;610,890345;610,890345;78,869957;16,199644;908,333333;908,333333;1133,333333;7729,166667;247,329996;154,558756;50,240282;9,735190;88,920335;405,739657;82,120198;226,997314;15,053174;115,533738;3,707956;15,762425;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;
05.09.2018 14:38:00,00;126,090983;126,090983;64,656886;5,149647;40,841349;40,841349;33,530051;2,403601;904,166667;904,166667;1141,666667;7612,500000;28,349442;15,914647;8,130586;1,967714;150,803567;150,803567;52,090935;6,547711;50,061078;50,061078;29,783011;3,932662;883,333333;883,333333;1108,333333;7604,166667;42,816274;23,354615;10,737398;2,283406;14,466831;71,165716;7,439968;39,269262;2,606812;18,867983;0,315692;4,251121;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;
05.09.2018 14:38:13,00;303,891917;303,891917;183,421431;10,885558;111,080945;111,080945;92,669243;4,119532;866,666667;866,666667;1216,666667;7525,000000;167,217519;56,120248;73,905446;3,769289;486,366393;486,366393;339,510161;12,665214;208,811708;208,811708;125,163067;6,941894;879,166667;879,166667;1125,000000;7529,166667;162,496686;56,616228;75,656173;3,669699;4,720833;329,714206;0,495980;112,736476;1,750727;149,561619;0,099590;7,438988;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;
05.09.2018 14:38:27,00;229,496750;229,496750;6,820244;5,737547;130,664453;130,664453;2,824732;2,290591;883,333333;883,333333;1075,000000;7762,500000;32,676138;26,226433;2,874461;1,084744;126,339899;126,339899;18,963327;4,319911;60,673672;60,673672;8,364381;1,739150;870,833333;870,833333;1241,666667;7670,833333;35,530725;21,440824;7,190653;1,361472;2,854586;68,206863;4,785609;47,667257;4,316192;10,065114;0,276728;2,446216;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
05.09.2018 14:38:40,00;2158,867771;2158,867771;538,643215;148,861841;631,260239;631,260239;235,740003;57,899671;879,166667;879,166667;1087,500000;7687,500000;480,257504;210,768839;136,547831;43,847074;254,582578;254,582578;160,155075;5,194030;95,981383;95,981383;83,749403;2,837870;900,000000;900,000000;1137,500000;7895,833333;114,857353;48,794127;48,968796;1,783531;365,400151;595,114857;161,974712;259,562966;87,579034;185,516627;42,063543;45,630605;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;
05.09.2018 14:38:53,00;681,514645;681,514645;390,044407;9,285105;301,399252;301,399252;185,823516;6,255308;883,333333;883,333333;1133,333333;7683,333333;150,521774;79,036941;57,081849;2,032806;1362,392680;1362,392680;517,877404;64,129674;616,403743;616,403743;248,766398;32,777475;883,333333;883,333333;1129,166667;7537,500000;375,628864;178,960376;107,053429;20,159433;225,107090;526,150639;99,923435;257,997317;49,971581;164,135278;18,126627;22,192239;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;
